1,0,0,-0.03998675,0.1064797,-0.9760958,-8.84723568,6.20061636,-1.77492905
1,0.005,1,-0.02707099,0.10843553,-0.96330857,-11.74847031,6.35963535,-1.87995636
1,0.01,2,-0.01851897,0.11565258,-0.97019768,-14.14999485,6.40823936,-1.63254619
1,0.015,3,-0.01599671,0.12536977,-0.97398508,-15.94531441,5.96924257,-1.20553648
1,0.02,4,-0.02680609,0.14095366,-0.98649442,-16.64388466,5.43223906,-0.76511174
1,0.025,5,-0.03321895,0.14835483,-0.98942709,-17.59518623,5.21378422,-0.60424489
1,0.03,6,-0.0465299,0.16249768,-0.99224997,-18.48116493,5.59012699,-0.57970804
1,0.035,7,-0.05124093,0.16758072,-0.98058212,-18.2066803,6.46685266,-0.81669211
1,0.04,8,-0.0477776,0.17322843,-0.97728974,-18.25111961,7.51463032,-1.02258086
1,0.045,9,-0.03415807,0.17882787,-0.9786064,-18.15542412,8.703125,-1.2610302
1,0.05,10,-0.02239369,0.17922837,-0.98114187,-16.98983765,8.71247482,-1.35044241
1,0.055,11,-0.01384401,0.18188983,-0.98790622,-16.6027832,8.82164764,-1.44930315
1,0.06,12,-0.01026766,0.19375886,-0.98977923,-16.52516365,8.05299282,-1.27696919
1,0.065,13,-0.01223964,0.19735499,-0.99051934,-15.21441174,7.54095793,-1.33119762
1,0.07,14,-0.01530173,0.19384736,-0.95963526,-14.3682375,7.17429161,-1.73734033
1,0.075,15,-0.01258965,0.19567095,-0.95986515,-14.7931118,7.13891315,-1.81201291
1,0.08,16,-0.00416236,0.20052081,-0.96678412,-12.87687969,6.68903828,-1.44276941
1,0.085,17,-0.00319032,0.19987945,-0.97185725,-11.34976482,6.20308876,-1.11310637
1,0.09,18,-0.0080158,0.19482213,-0.97763771,-10.38927746,5.54463577,-0.96416104
1,0.095,19,-0.01455013,0.18898728,-0.97701907,-9.28857231,4.88968325,-0.91740721
1,0.1,20,-0.01954859,0.18013558,-0.97754198,-9.14780998,4.99475002,-0.91539854
1,0.105,21,-0.0228059,0.17898265,-0.97394758,-9.67435455,5.01749754,-0.57541269
1,0.11,22,-0.02282603,0.18191628,-0.98208171,-9.53048038,5.32120562,-0.19174664
1,0.115,23,-0.02170932,0.18832754,-0.98072302,-9.88290405,5.76199913,0.15142672
1,0.12,24,-0.01894343,0.19867271,-0.98572284,-9.59854984,5.96584606,0.39800379
1,0.125,25,-0.01548252,0.20677371,-0.9838627,-8.96350765,5.93831587,0.26724824
1,0.13,26,-0.01244784,0.20125148,-0.97711354,-7.20221472,6.16859341,-0.16069447
1,0.135,27,-0.0069865,0.20301273,-0.96332759,-7.13119745,5.9970274,-0.22952597
1,0.14,28,0.00160205,0.20018171,-0.95442861,-6.49563074,5.76277447,-0.43007645
1,0.145,29,0.01053598,0.19159673,-0.95334917,-5.29309225,5.46044779,-0.5544374
1,0.15,30,0.01635315,0.18909301,-0.9667564,-5.21660423,4.557271,-0.55568832
1,0.155,31,0.01367277,0.18843798,-0.97791547,-5.17149687,3.40523458,-0.3500458
1,0.16,32,-0.00194746,0.19192238,-0.98922133,-5.83240795,2.38368559,0.02036849
1,0.165,33,-0.02113222,0.19571084,-0.99691308,-5.96658945,2.05842853,0.46833572
1,0.17,34,-0.03503977,0.19930561,-0.99011147,-6.00295591,2.40306425,0.57266939
1,0.175,35,-0.03719206,0.19891101,-0.9882797,-6.85791445,3.64574146,0.70365137
1,0.18,36,-0.0335265,0.20030227,-0.97760242,-7.00435019,4.61532736,0.8081392
1,0.185,37,-0.02125128,0.20698614,-0.97487575,-7.07982779,5.85885096,1.08742118
1,0.19,38,-0.01089941,0.21082939,-0.97632563,-6.58623457,6.20740938,1.16371346
1,0.195,39,-0.00634405,0.21348001,-0.97880769,-6.01944447,6.10548115,1.20516956
1,0.2,40,-0.00752127,0.21364328,-0.98117989,-4.9247756,5.77228498,0.9061476
1,0.205,41,-0.01410773,0.2096363,-0.9774276,-4.53925562,5.74783134,0.5990504
1,0.21,42,-0.01515428,0.20932499,-0.97694016,-4.43823051,6.10225296,0.3586328
1,0.215,43,-0.01354043,0.20626323,-0.97198415,-3.98367023,6.5272994,0.15743728
1,0.22,44,-0.00880943,0.20458564,-0.97696143,-3.52620292,6.80884409,0.1291706
1,0.225,45,-0.00232589,0.20041679,-0.97136545,-2.68008566,6.88768148,-0.0333463
1,0.23,46,0.00389845,0.19535503,-0.97029275,-2.8557632,6.71290779,-0.03595969
1,0.235,47,0.01118483,0.19574551,-0.96506816,-2.74426055,6.05050993,0.06775823
1,0.24,48,0.01678936,0.19606996,-0.9664858,-2.59962082,5.73584557,0.17273696
1,0.245,49,0.01969556,0.19771187,-0.96324265,-2.26967382,4.64954233,0.58997726
1,0.25,50,0.01977964,0.19957764,-0.95529133,-2.86378622,4.11673594,0.89311826
1,0.255,51,0.02272974,0.2056611,-0.95961446,-2.71088934,3.13278437,1.34305263
1,0.26,52,0.02197304,0.21046522,-0.96705139,-1.88963139,2.50289059,1.69822562
1,0.265,53,0.01727682,0.22011703,-0.9738031,-1.77530169,1.83420849,2.04450321
1,0.27,54,0.00696199,0.22313645,-0.98299861,-0.81057507,0.82373548,2.36588526
1,0.275,55,-0.00501609,0.21061212,-0.98854518,1.5201937,0.84333497,2.15240932
1,0.28,56,-0.01426092,0.20391855,-0.9873184,1.90615797,0.74937582,1.84514832
1,0.285,57,-0.01903281,0.20519024,-0.99747002,2.25440407,1.58546698,1.85152316
1,0.29,58,-0.02149237,0.1943081,-0.99302685,2.81315923,2.11807156,1.54794157
1,0.295,59,-0.02037673,0.18524693,-0.98869473,2.73499465,2.78515935,1.27140737
1,0.3,60,-0.01617719,0.18000689,-0.98426336,2.27250099,3.16571879,1.23192942
1,0.305,61,-0.01389011,0.17734058,-0.98113406,1.31477988,3.57820654,1.18636417
1,0.31,62,-0.01111891,0.17406121,-0.98118544,0.53273618,4.16546917,1.14341235
1,0.315,63,-0.01159897,0.17117433,-0.97573221,-0.10557675,4.26879025,1.03177238
1,0.32,64,-0.00884031,0.16907305,-0.98070812,-0.9921388,4.61217546,0.98692447
1,0.325,65,-0.0090745,0.16832316,-0.97596025,-2.30313277,4.85067606,0.86723971
1,0.33,66,-0.00659606,0.17530471,-0.97252548,-3.93288946,4.98579597,0.63938898
1,0.335,67,-0.00503407,0.17979763,-0.96558231,-5.06753922,5.2948122,0.52207148
1,0.34,68,0.00077295,0.19079496,-0.96277839,-6.20323944,6.017272,0.54434383
1,0.345,69,0.00633077,0.1969344,-0.95991373,-6.34028816,5.76690912,0.78456682
1,0.35,70,0.00983233,0.20133169,-0.96505314,-6.79791641,5.7597971,0.95209509
1,0.355,71,0.00975101,0.20261696,-0.97265929,-6.58264208,5.5827527,1.12758589
1,0.36,72,0.00308061,0.20094825,-0.97771937,-6.05324936,5.17682266,0.82134932
1,0.365,73,-0.00582475,0.19640058,-0.98823613,-5.91817951,5.36306715,0.373054
1,0.37,74,-0.01494527,0.1914065,-0.98698807,-5.88958549,5.54960489,-0.11121469
1,0.375,75,-0.02259025,0.18180265,-0.98604792,-5.65223932,6.01896858,-0.73078889
1,0.38,76,-0.01998404,0.17571326,-0.97808486,-6.72822666,7.28018856,-1.3647815
1,0.385,77,-0.01109958,0.17905542,-0.97508436,-7.86947823,8.18629074,-1.72326434
1,0.39,78,0.00704173,0.18998843,-0.96903044,-9.29040051,9.15220547,-1.77324605
1,0.395,79,0.02332011,0.1977229,-0.96752375,-9.5358839,9.14630318,-1.60307384
1,0.4,80,0.03448028,0.20145853,-0.96629453,-10.09530544,8.7179594,-1.29924595
1,0.405,81,0.03984475,0.20716526,-0.96648389,-9.90727234,7.76896286,-0.8487888
1,0.41,82,0.03997662,0.21021755,-0.96394503,-9.57607269,6.61135674,-0.36240986
1,0.415,83,0.03518726,0.2126663,-0.95792103,-9.49245834,5.58955526,0.19051537
1,0.42,84,0.03333146,0.21569866,-0.961169,-9.55231094,4.94833279,0.77723134
1,0.425,85,0.03045852,0.23437931,-0.95646876,-9.96452713,4.30239916,1.46349502
1,0.43,86,0.0280867,0.25102913,-0.97124976,-9.34881115,3.75939202,2.43999481
1,0.435,87,0.02390428,0.25164863,-0.96830028,-5.02964258,3.60036159,2.874511
1,0.44,88,0.01745236,0.25790077,-0.98551756,-3.82044196,2.9406271,3.13049531
1,0.445,89,0.00818647,0.26267877,-0.9946332,-1.06084037,2.43865776,3.02503157
1,0.45,90,-0.00554403,0.25760931,-0.98885757,2.43618107,2.36334944,2.72189784
1,0.455,91,-0.01052374,0.24254201,-0.98104429,3.842628,3.03980827,2.42921972
1,0.46,92,-0.0054749,0.23300084,-0.98069566,4.22663593,3.87520266,2.47068691
1,0.465,93,0.00134821,0.22744255,-0.98603451,4.93346405,4.4281044,2.75802374
1,0.47,94,0.00245828,0.23054492,-0.98642558,5.21729422,4.83867359,3.07439518
1,0.475,95,0.00195528,0.2247593,-0.9888761,6.84250927,5.22754431,3.19952226
1,0.48,96,0.00481773,0.21111088,-0.97564405,8.63801193,5.70039654,2.80724597
1,0.485,97,0.01517835,0.19789453,-0.97011596,8.0288763,6.02321291,2.28072166
1,0.49,98,0.02177837,0.19127072,-0.9665032,7.53211403,5.9215169,2.06639814
1,0.495,99,0.03187785,0.18009928,-0.96686339,6.22877312,5.83467007,2.43109465
1,0.5,100,0.03500025,0.18016973,-0.97455704,4.22310591,5.42472506,3.02879953
1,0.505,101,0.02868113,0.18648194,-0.98823696,2.998878,4.77145815,3.808882
1,0.51,102,0.01164319,0.20325448,-1.0025394,3.25318456,4.51792622,4.26186085
1,0.515,103,-0.00837037,0.21243033,-0.99875563,3.84356284,5.57292652,3.92529845
1,0.52,104,-0.01383538,0.2224827,-0.9935469,5.38540316,6.57194853,3.2886076
1,0.525,105,-0.01173775,0.23252212,-0.99488938,5.6247716,7.72200871,3.22509575
1,0.53,106,-0.00378688,0.24061675,-0.99633771,6.78238535,9.29075718,3.31263137
1,0.535,107,0.00886343,0.24214679,-0.99050707,8.90589809,9.91494751,3.86031795
1,0.54,108,0.01285836,0.24130043,-0.9943735,9.57841969,10.73938656,4.39042997
1,0.545,109,0.01464121,0.23456283,-0.99452668,10.95970631,11.56426716,5.06796074
1,0.55,110,0.00916262,0.22507963,-0.99011636,11.70364857,12.21624279,5.56389189
1,0.555,111,0.0057804,0.20699546,-0.98344481,11.381073,13.45745754,5.8747406
1,0.56,112,0.00454169,0.1896674,-0.9819544,9.92616749,14.83122826,6.17181635
1,0.565,113,0.00443717,0.17440456,-0.99458957,8.4378252,16.71442032,6.92015028
1,0.57,114,0.00352473,0.15089767,-1.00793719,6.55939674,18.15258598,7.31605577
1,0.575,115,-0.00756234,0.12548614,-1.02310383,2.87384009,19.69190216,7.41252327
1,0.58,116,-0.01668051,0.11581716,-1.04289365,-0.39715824,22.0089798,7.10026503
1,0.585,117,-0.01093847,0.12114048,-1.06303072,-1.80644274,25.2546978,6.2590723
1,0.59,118,0.008209,0.12536588,-1.09389961,-3.51872301,27.29993439,6.06950235
1,0.595,119,0.01799687,0.13314219,-1.12261772,-4.27104187,28.20825386,5.71586657
1,0.6,120,0.00604302,0.14751963,-1.12501538,-4.91375446,28.93802834,5.57105207
1,0.605,121,-0.00257017,0.16242187,-1.12278318,-5.60054493,31.46847916,5.6726203
1,0.61,122,-0.00861953,0.18217376,-1.13074279,-5.58676672,34.22314835,5.33302593
1,0.615,123,-0.00803092,0.1838149,-1.14139593,-6.4210639,37.14315796,5.12187099
1,0.62,124,-0.00841162,0.18943162,-1.1466893,-7.96366119,40.30149841,4.93712854
1,0.625,125,-0.00795684,0.19068177,-1.13825917,-10.74211788,42.69540024,4.45794773
1,0.63,126,0.00090452,0.19033393,-1.14305067,-14.83897591,45.92668152,3.54861283
1,0.635,127,0.01780323,0.19377585,-1.13910055,-19.10951614,48.67041397,2.6359272
1,0.64,128,0.05274966,0.20470099,-1.14023924,-22.10254288,51.06848526,1.94619393
1,0.645,129,0.0870754,0.22302915,-1.1446352,-28.02779579,53.75271988,1.60178852
1,0.65,130,0.1136383,0.2354361,-1.14688492,-32.26457214,54.63990784,2.59066439
1,0.655,131,0.12749162,0.24983254,-1.15485919,-36.00363159,54.66737747,3.34109998
1,0.66,132,0.12868795,0.25670877,-1.16983819,-41.97141647,53.99964905,3.57701397
1,0.665,133,0.11301766,0.27907166,-1.18096364,-49.5887146,53.32935715,4.86649179
1,0.67,134,0.08293284,0.30079281,-1.18954766,-57.73218536,52.74952698,6.56542158
1,0.675,135,0.06843872,0.29917049,-1.19348276,-68.88557434,52.9848175,8.29816723
1,0.68,136,0.05124248,0.31177706,-1.17405319,-84.79615784,52.60900116,11.04430199
1,0.685,137,0.03137292,0.32587683,-1.16362083,-104.5629425,52.25043488,13.56923008
1,0.69,138,-0.01595632,0.37501571,-1.12807071,-126.7583771,52.33306122,17.27769852
1,0.695,139,-0.0312913,0.40027773,-1.10677838,-150.346405,54.35668564,20.86961746
1,0.7,140,-0.04945897,0.43408734,-1.06359601,-188.955307,57.65148163,25.55963898
1,0.705,141,-0.06456046,0.45504072,-1.00034225,-220.1220398,60.36820602,31.48430252
1,0.71,142,-0.05952886,0.45444289,-0.96249652,-253.4343109,64.48647308,39.15274811
1,0.715,143,-0.03792202,0.42310363,-0.89601153,-290.470398,67.54660034,45.2130661
1,0.72,144,-0.01677617,0.42199594,-0.80126947,-334.100708,71.53358459,50.18875504
1,0.725,145,0.01829034,0.41358501,-0.73057365,-379.1658325,75.75350189,56.56773758
1,0.73,146,0.03764753,0.37230349,-0.69640702,-421.1349487,79.98083496,64.71768951
1,0.735,147,0.0686325,0.25548542,-0.67611271,-458.3093872,85.67124939,72.51514435
1,0.74,148,0.11627776,0.08470037,-0.54460013,-495.993866,91.22098541,78.91993713
1,0.745,149,0.1543529,-0.01740311,-0.43467999,-565.2658081,97.9905777,84.55335236
1,0.75,150,0.21208727,-0.03353357,-0.2976889,-648.9257813,106.7379379,88.31469727
1,0.755,151,0.26064408,-0.0434035,-0.25193894,-712.8804932,109.8175354,90.05536652
1,0.76,152,0.28515577,0.13348858,-0.09017012,-769.3520508,109.6142044,98.152565
1,0.765,153,0.42561099,0.3681384,-0.07069931,-808.7366333,114.5681229,107.0294647
1,0.77,154,0.4555878,0.53355241,0.01741964,-841.2471314,108.2673187,107.8913651
1,0.775,155,0.51792806,0.5892151,0.2015374,-887.1005859,97.9559021,102.1673737
1,0.78,156,0.56088477,0.90447676,0.27109724,-919.2367554,93.64949036,121.3332443
1,0.785,157,0.65542686,0.98073661,0.0498309,-914.8855591,83.30221558,121.9511719
1,0.79,158,0.6495508,1.19842815,0.43011737,-917.0388184,65.94345856,134.0783234
1,0.795,159,0.60717434,1.27360165,0.10142665,-929.8311157,57.90647125,130.0881195
1,0.8,160,0.63280058,1.26248384,0.28323126,-863.0498047,27.37445831,122.1135941
1,0.805,161,0.59570915,1.30287087,0.43816122,-867.8980713,17.93518257,116.4171448
1,0.81,162,0.57730007,1.32876754,0.3703151,-838.0692139,9.6616745,114.0310745
1,0.815,163,0.58671904,1.12593567,0.250238,-797.2067261,9.0967226,113.1524658
1,0.82,164,0.53335792,1.20046008,0.39779302,-782.0693359,5.70280552,114.8571472
1,0.825,165,0.56953955,1.12758124,0.32416824,-742.1043701,1.49390233,101.5196533
1,0.83,166,0.51932865,1.05934417,0.36792481,-700.2668457,-17.78245354,91.9800415
1,0.835,167,0.49302492,1.19744468,0.34203205,-657.8462524,-21.72537994,86.36573792
1,0.84,168,0.49597791,1.30125153,0.40920994,-598.1112061,-33.51420975,81.74475861
1,0.845,169,0.52840728,1.47812283,0.37550083,-520.1733398,-35.68494415,79.0369873
1,0.85,170,0.53835422,1.56492138,0.36578184,-442.6653442,-41.85417557,73.61151123
1,0.855,171,0.48351225,1.63364518,0.44514978,-339.499939,-52.35155487,58.79330826
1,0.86,172,0.43797657,1.68505788,0.48255226,-266.0001831,-56.18870163,44.28036118
1,0.865,173,0.51097143,1.76805818,0.40579259,-182.4372711,-53.08596802,32.54290771
1,0.87,174,0.65826988,1.73462868,0.50761789,-104.4810181,-54.79743576,25.54005814
1,0.875,175,0.76289594,1.6859951,0.41967669,-37.18105316,-61.81181717,23.51960182
1,0.88,176,0.74479461,1.61267507,0.41916776,40.80359268,-76.53308868,20.95503426
1,0.885,177,0.69803524,1.60668373,0.47242835,105.2674255,-86.18483734,16.77927017
1,0.89,178,0.66830975,1.63294923,0.48189116,161.7880402,-95.31645966,10.80811119
1,0.895,179,0.63377059,1.72211599,0.54394871,230.9937286,-102.64431,5.24181128
1,0.9,180,0.60953939,1.80173051,0.5682224,297.2860107,-107.9703064,-0.45982119
1,0.905,181,0.57896107,1.91404402,0.56262702,404.3106995,-113.8427582,-9.12055588
1,0.91,182,0.53484648,2.01129341,0.56847233,490.3638916,-116.6387177,-16.64892006
1,0.915,183,0.48343232,2.19945955,0.63599932,590.3390503,-117.4065094,-26.77090836
