0.605,0.0113525,-0.126526,-0.960022,-0.344586,-0.281898,-0.0621961,0.00845334,-0.0309256,-0.0862787
0.62,0.0115967,-0.0751953,-0.985596,-0.45332,-0.263572,-0.0866307,0.0175712,-0.0606507,-0.168988
0.625,0.00842285,-0.0639038,-1.00659,-0.473479,-0.256242,-0.0872415,0.0265566,-0.0896982,-0.248133
0.63,0.0126343,-0.0566406,-1.02045,-0.478977,-0.253187,-0.0921285,0.0356975,-0.118058,-0.3234
0.635,-0.00604248,-0.0393677,-1.04065,-0.474701,-0.243414,-0.0939611,0.0439778,-0.145604,-0.395791
0.64,-0.0252075,-0.0332031,-1.06323,-0.453931,-0.228753,-0.0902959,0.0513719,-0.172901,-0.46522
0.645,-0.0471802,-0.027832,-1.0733,-0.397121,-0.217146,-0.0817437,0.0576437,-0.199617,-0.531379
0.65,-0.0542603,-0.0248413,-1.08167,-0.36108,-0.197599,-0.0676938,0.0635361,-0.225783,-0.594117
0.655,-0.0692749,-0.010498,-1.12238,-0.292052,-0.145064,-0.0493679,0.0690765,-0.252039,-0.655277
0.66,-0.0864258,0.0043335,-1.1496,-0.210196,-0.110245,-0.0365397,0.0740276,-0.277924,-0.714518
0.665,-0.0974731,-0.0112915,-1.14996,-0.168046,-0.0772582,-0.0267659,0.0782225,-0.303683,-0.769884
0.67,-0.0952148,-0.0440063,-1.13623,-0.178431,-0.0479367,-0.0114942,0.0820673,-0.329434,-0.820281
0.675,-0.0886841,-0.0508423,-1.11084,-0.194314,-0.0247238,0.00622087,0.0858119,-0.35382,-0.866327
0.68,-0.0787354,-0.0408936,-1.06726,-0.191259,-0.00273263,0.0178273,0.0895318,-0.375671,-0.908128
0.685,-0.0621948,-0.0498047,-1.01624,-0.172933,0.00948467,0.0227142,0.0933445,-0.39548,-0.944871
0.69,-0.0358276,-0.0614624,-0.966858,-0.150942,0.0180368,0.0202708,0.0977128,-0.413368,-0.976677
0.695,-0.0325928,-0.045166,-0.914429,-0.136892,0.0253672,0.023936,0.101624,-0.428344,-1.00514
0.7,-0.0296631,-0.0384521,-0.90448,-0.110014,0.021702,0.0245468,0.105511,-0.44241,-1.03146
0.705,-0.0194702,-0.0458984,-0.895813,-0.0648101,0.00215429,0.0196599,0.109643,-0.456059,-1.05516
0.71,-0.015686,-0.0617676,-0.901184,-0.0409863,-0.0112848,0.0123295,0.113806,-0.470127,-1.07653
0.715,-0.0126343,-0.081665,-0.911804,-0.0373211,-0.0308324,0.00499914,0.117996,-0.484917,-1.09563
0.72,-0.0153198,-0.0910645,-0.922424,-0.0525928,-0.0485475,0.000723085,0.122016,-0.500095,-1.11297
0.725,-0.0211792,-0.0906372,-0.934692,-0.0709187,-0.060154,-0.00172038,0.125821,-0.515441,-1.12906
0.73,-0.0306396,-0.0789185,-0.949463,-0.0880229,-0.069317,0.000723085,0.129378,-0.530767,-1.14447
0.735,-0.0362549,-0.0737305,-0.968445,-0.100851,-0.0729822,0.000112219,0.132888,-0.546446,-1.15897
0.74,-0.0423584,-0.0703125,-0.985596,-0.110014,-0.0766473,-0.00110951,0.1363,-0.562465,-1.17241
0.745,-0.0454712,-0.0701294,-1.00562,-0.116734,-0.0760365,-0.00416384,0.139769,-0.579002,-1.18467
0.75,-0.048584,-0.0765381,-1.01624,-0.119788,-0.0723713,-0.0066073,0.143106,-0.595788,-1.19529
0.755,-0.053772,-0.0834351,-1.02905,-0.114901,-0.0546562,-0.00782903,0.146232,-0.612904,-1.20439
