54.97	0.0872192	-0.14978	-0.973877	-0.0247878	-0.0174956	-0.0294838	0	0	0
54.975	0.0875244	-0.149719	-0.972351	-0.0333399	-0.0138304	-0.0258186	0	0	0
54.98	0.0878906	-0.147705	-0.970764	-0.0522767	-0.0046674	-0.0221534	0	0	0
54.99	0.0914917	-0.141663	-0.972961	-0.0712135	-0.00161307	-0.0142122	0	0	0
54.995	0.0959473	-0.135254	-0.975952	-0.0779331	0.00205212	-0.0111579	0	0	0
55	0.097229	-0.129944	-0.982117	-0.0712135	0.00510645	-0.00627093	0	0	0
55.005	0.0986938	-0.124634	-0.985413	-0.0589962	0.00632818	-0.0032166	0	0	0
55.01	0.0991211	-0.119507	-0.989136	-0.0394485	0.0106042	0.000448589	0	0	0
55.015	0.097168	-0.113831	-0.99115	-0.0119596	0.0124368	0.00228119	0	0	0
55.02	0.0977173	-0.10968	-0.992188	0.00880984	0.0142694	0.00716811	0	0	0
55.025	0.0979004	-0.109863	-0.990967	0.0320227	0.016102	0.0138876	0	0	0
55.03	0.0966797	-0.110535	-0.987	0.0515704	0.0173238	0.0236615	0	0	0
55.035	0.0932617	-0.113586	-0.986694	0.062566	0.0191564	0.0316027	0	0	0
55.04	0.0908813	-0.119324	-0.986023	0.062566	0.0240433	0.0389331	0	0	0
55.045	0.0890503	-0.12207	-0.985291	0.0582899	0.0264867	0.0468744	0	0	0
55.05	0.0875854	-0.124756	-0.981567	0.0448509	0.0332063	0.0560373	0	0	0
55.055	0.0914307	-0.120605	-0.979614	0.0289684	0.0393149	0.0658112	0	0	0
55.06	0.0903931	-0.117432	-0.984558	0.0149185	0.0423692	0.0761959	0	0	0
55.065	0.0879517	-0.113831	-0.987793	-0.000964005	0.0490888	0.084748	0	0	0
55.07	0.0870361	-0.106934	-0.987061	-0.014403	0.0551974	0.0957436	0	0	0
55.08	0.0881958	-0.0869141	-0.985168	-0.0302855	0.0637495	0.126287	0	0	0
55.09	0.0821533	-0.0689697	-0.985596	-0.0217334	0.075356	0.154998	0	0	0
55.095	0.0808105	-0.0584717	-0.987061	-0.0180682	0.0863516	0.169658	0	0	0
55.1	0.0791016	-0.0479126	-0.987488	-0.010127	0.0955145	0.18493	0	0	0
55.105	0.0773926	-0.0422363	-0.98999	0.00270119	0.101623	0.203867	0	0	0
55.11	0.0737305	-0.0346069	-0.99054	0.0118642	0.117506	0.222804	0	0	0
55.115	0.0713501	-0.0281372	-0.990845	0.0191946	0.133388	0.244184	0	0	0
55.12	0.0681152	-0.0197144	-0.994019	0.0271358	0.148049	0.267397	0	0	0
55.125	0.0636597	-0.00280762	-0.99884	0.0240815	0.166986	0.302827	0	0	0
55.13	0.0600586	0.00439453	-1.00262	0.0161402	0.186533	0.337646	0	0	0
55.135	0.0519409	0.0220947	-1.01044	-0.00218573	0.221964	0.390792	0	0	0
55.14	0.0485229	0.0396118	-1.01434	-0.028453	0.249453	0.438439	-0.0188918	-0.0540639	-0.0196824
55.145	0.0482788	0.0548706	-1.01422	-0.0559419	0.273276	0.492806	-0.0217033	-0.0588574	-0.0188988
55.15	0.0499878	0.0715332	-1.01434	-0.0779331	0.298322	0.55206	-0.0244411	-0.0640099	-0.0181908
55.155	0.0521851	0.0863037	-1.0152	-0.101757	0.321535	0.618644	-0.0270812	-0.069402	-0.0174984
55.16	0.0552979	0.10437	-1.01599	-0.116418	0.33925	0.689505	-0.029627	-0.0751721	-0.016826
55.165	0.0562744	0.126831	-1.01538	-0.135354	0.356965	0.762198	-0.0322328	-0.081463	-0.0162586
55.17	0.0527344	0.146118	-1.01672	-0.164065	0.373458	0.843443	-0.0350992	-0.0880326	-0.015688
55.175	0.0418091	0.157349	-1.03186	-0.18178	0.390563	0.926521	-0.0385627	-0.0944311	-0.0144297
55.18	0.0340576	0.166992	-1.04041	-0.203771	0.413165	1.03648	-0.0423908	-0.100593	-0.0128175
55.185	0.0170898	0.186279	-1.0506	-0.227595	0.449816	1.15071	-0.0471261	-0.106874	-0.0108558
55.19	0.00488281	0.199341	-1.05762	-0.248365	0.476084	1.24967	-0.0524099	-0.112994	-0.00866746
55.195	-0.00390625	0.206177	-1.05774	-0.271577	0.509681	1.35535	-0.0579472	-0.118673	-0.00656538
55.2	-0.0142822	0.212646	-1.06232	-0.302121	0.549998	1.46591	-0.0638268	-0.123888	-0.00432981
55.205	-0.0237427	0.218628	-1.06659	-0.328999	0.594592	1.57954	-0.0699879	-0.128633	-0.00197589
55.21	-0.0264893	0.228027	-1.07294	-0.354655	0.641017	1.69499	-0.0761649	-0.133164	0.000619211
55.215	-0.0308228	0.243347	-1.07446	-0.374203	0.681945	1.8135	-0.0825032	-0.137729	0.0031936
55.22	-0.0350342	0.266602	-1.07086	-0.377868	0.716765	1.93139	-0.0890913	-0.142679	0.00549637
55.225	-0.0396729	0.293457	-1.07379	-0.372981	0.754638	2.04868	-0.0960506	-0.148132	0.00787146
55.23	-0.0449219	0.327393	-1.07825	-0.357709	0.780906	2.19712	-0.103539	-0.154356	0.0103993
55.235	-0.0562744	0.347229	-1.08783	-0.303953	0.83344	2.34373	-0.111677	-0.160531	0.0133066
55.24	-0.0682373	0.345642	-1.09741	-0.256306	0.862151	2.45674	-0.120139	-0.165639	0.0165645
55.245	-0.0775146	0.345947	-1.09613	-0.203771	0.890251	2.5728	-0.128764	-0.169882	0.0196217
55.25	-0.0844116	0.347534	-1.09357	-0.142685	0.915296	2.68826	-0.137453	-0.173407	0.0224279
55.255	-0.0969238	0.345276	-1.08673	-0.0913721	0.943396	2.80615	-0.146371	-0.175984	0.0247448
55.26	-0.107971	0.332947	-1.08276	-0.0461681	0.975772	2.92222	-0.155259	-0.177222	0.0267243
55.265	-0.122559	0.319519	-1.0791	-0.00707266	1.00998	3.03706	-0.16424	-0.177076	0.0283644
55.27	-0.135681	0.316162	-1.07294	0.0161402	1.04541	3.15313	-0.173404	-0.176102	0.0295713
55.275	-0.147583	0.310547	-1.07196	0.021638	1.08206	3.27408	-0.18265	-0.174234	0.0306188
55.28	-0.167358	0.307678	-1.07507	-0.00768353	1.11383	3.42557	-0.192383	-0.171433	0.0316723
55.295	-0.21637	0.273926	-1.08038	-0.278908	1.24394	3.8318	-0.203217	-0.164496	0.0326444
55.305	-0.243591	0.256653	-1.07745	-0.515924	1.30381	4.08225	-0.214175	-0.155263	0.0332558
55.31	-0.248535	0.252136	-1.0722	-0.628323	1.32702	4.20748	-0.224576	-0.145547	0.0335512
55.32	-0.224487	0.237732	-1.06006	-0.830519	1.35573	4.44449	-0.232787	-0.135049	0.03336
