0.35,0.106384,0.15332,-0.929504,0.105621,-0.16339,-0.173984,0.0162535,0.0196123,-0.0899699
0.415,0.0772095,0.112244,-0.985718,0.0433131,-0.0351085,-0.210026,0.0351984,0.04213,-0.174597
0.43,0.0877686,0.102295,-0.98822,-0.0397646,-0.00273263,-0.246067,0.0549218,0.0643181,-0.253715
0.44,0.0953369,0.144043,-0.951904,-0.0330451,-0.00395436,-0.270501,0.0740939,0.0872883,-0.325248
0.46,0.0940552,0.144958,-0.972534,0.0671369,0.0394171,-0.288216,0.0941163,0.111406,-0.391565
0.47,0.0949707,0.148071,-0.958496,0.0744673,0.0388062,-0.280886,0.113606,0.134982,-0.452569
0.48,0.0935669,0.159363,-0.948242,0.12578,0.030865,-0.265003,0.132493,0.158474,-0.508418
0.495,0.103149,0.159424,-0.986023,0.159378,0.0381954,-0.243623,0.152761,0.183037,-0.560142
0.515,0.101685,0.154541,-0.960266,0.254673,-0.0338868,-0.189867,0.172648,0.207125,-0.604988
0.535,0.0925293,0.0847778,-0.970703,0.369515,-0.0259455,-0.218578,0.193026,0.229441,-0.646621
0.55,0.0720215,-0.0143433,-0.996033,0.22474,0.0137607,-0.315705,0.213946,0.249457,-0.687939
0.565,0.0758667,-0.00634766,-0.977722,0.144106,0.0400279,-0.286995,0.234314,0.269111,-0.723498
0.58,0.0785522,0.00787354,-0.974792,-0.0953533,0.0730147,-0.312651,0.254338,0.288896,-0.753723
0.595,0.104797,0.10321,-0.965881,-0.0574797,0.0540778,-0.244234,0.273519,0.310268,-0.774708
0.605,0.0953979,0.115417,-0.971619,-0.0544253,0.0559104,-0.232017,0.291634,0.331557,-0.79224
0.61,0.078125,0.135864,-0.976196,-0.0538145,0.0467475,-0.214302,0.308148,0.352946,-0.807434
0.615,0.0847778,0.139404,-0.979614,-0.0428189,0.030865,-0.186202,0.324196,0.373407,-0.820395
0.62,0.097229,0.152161,-0.97821,-0.0171626,0.0229237,-0.167265,0.339684,0.392869,-0.830626
0.63,0.0945435,0.131897,-0.966675,0.0390371,0.0155933,-0.161156,0.354281,0.410521,-0.83877
0.665,0.0785522,0.0938721,-0.971924,0.066526,0.021702,-0.124504,0.368088,0.426703,-0.840323
0.67,0.0800781,0.0971069,-0.972473,0.0591956,0.0186477,-0.115341,0.381077,0.441978,-0.840472
0.685,0.0829468,0.0562744,-0.979004,0.0194894,0.00643035,-0.112287,0.39422,0.455549,-0.838742
0.695,0.086792,0.0666504,-0.980835,-0.0232712,-0.00395436,-0.0982371,0.406278,0.468133,-0.834293
0.705,0.0977783,0.0905151,-0.974609,-0.0764165,-0.00212177,-0.0921285,0.416822,0.4793,-0.826705
0.715,0.0901489,0.0847168,-0.975403,-0.0935207,0.00704121,-0.0939611,0.426325,0.489531,-0.817862
0.725,0.0905151,0.0977783,-0.969177,-0.113679,0.0113173,-0.0823546,0.434288,0.498494,-0.807056
0.735,0.0999146,0.0940552,-0.962524,-0.0892447,0.0100955,-0.0915176,0.44144,0.505749,-0.794946
0.74,0.081604,0.0933838,-0.968079,-0.0745839,0.0100955,-0.0933502,0.447646,0.513095,-0.782944
0.75,0.097229,0.0952148,-0.970886,-0.0825252,0.00887381,-0.0780786,0.453335,0.518901,-0.769246
0.76,0.0906372,0.100098,-0.96521,-0.083136,0.0143716,-0.0744134,0.457596,0.52369,-0.754662
