0.305,0.382394,0.490304,-0.732457,-0.180002,-0.331378,-0.0511132,0,0,0
0.345,0.389526,0.597534,-0.738831,-0.882759,-0.121851,0.0392076,0.061138,0.0734592,-0.0856324
0.355,0.405334,0.563782,-0.693726,-0.710495,-0.104136,0.0318772,0.0885396,0.105499,-0.117323
0.365,0.397949,0.522034,-0.693848,-0.489361,-0.0717604,0.0899094,0.1145,0.134037,-0.147126
0.375,0.337769,0.711304,-0.739685,-0.288387,-0.0656518,0.256065,0.135786,0.169713,-0.170247
0.38,0.312378,0.641418,-0.76178,-0.223635,-0.0937516,0.361134,0.156562,0.20202,-0.194752
0.395,0.358765,0.430115,-0.788452,-0.222413,-0.119408,0.442379,0.181031,0.224939,-0.22108
0.405,0.395325,0.387756,-0.808228,-0.362302,-0.096195,0.525456,0.206315,0.244858,-0.244608
0.415,0.382874,0.431091,-0.795105,-0.356193,-0.105358,0.624417,0.228178,0.264486,-0.263726
0.42,0.38147,0.46521,-0.797668,-0.36108,-0.104136,0.626249,0.248065,0.284011,-0.279797
0.435,0.387512,0.431519,-0.765869,-0.406895,-0.183549,0.601204,0.265676,0.299461,-0.293132
0.445,0.381287,0.440491,-0.744812,-0.450877,-0.20554,0.758196,0.280638,0.313252,-0.304044
0.455,0.36377,0.376648,-0.728333,-0.293885,-0.130404,0.906026,0.294463,0.323935,-0.31584
0.465,0.351196,0.46759,-0.73584,-0.107571,-0.0570997,0.960393,0.304758,0.336669,-0.323
0.475,0.375854,0.294922,-0.674011,0.155102,0.057743,1.04836,0.316089,0.341107,-0.333684
0.48,0.359375,0.315552,-0.671753,0.393339,0.183581,1.27804,0.325468,0.346153,-0.343212
0.495,0.404358,0.522888,-0.769287,0.651124,0.313696,1.3489,0.331853,0.357946,-0.341506
0.505,0.334839,0.342957,-0.793579,0.684722,0.292315,1.36723,0.340974,0.366856,-0.346987
0.515,0.317017,0.508118,-0.838562,0.45748,0.28132,1.41304,0.345111,0.380887,-0.345902
0.525,0.402771,0.523193,-0.837585,0.243066,0.218401,1.1461,0.349151,0.391641,-0.34013
0.535,0.403015,0.494263,-0.778931,0.419606,0.301478,1.25422,0.350607,0.398576,-0.335011
0.54,0.431519,0.591858,-0.793884,0.470919,0.308809,1.18947,0.349449,0.406856,-0.325482
0.55,0.417419,0.513489,-0.772705,0.354244,0.239781,1.00193,0.348794,0.411956,-0.318759
0.56,0.429871,0.532104,-0.792786,0.369515,0.265437,1.17297,0.34742,0.416969,-0.310346
0.57,0.444092,0.583252,-0.838257,0.335307,0.22512,1.03981,0.345273,0.423419,-0.299036
0.58,0.42865,0.545959,-0.85376,0.3237,0.175029,0.869985,0.34389,0.429115,-0.289066
0.595,0.44458,0.496033,-0.820923,0.291935,0.124938,0.572493,0.342088,0.430834,-0.279947
0.605,0.463318,0.480347,-0.817444,0.211301,0.0730147,0.278667,0.340284,0.430698,-0.270493
0.615,0.455505,0.413086,-0.810242,0.0824085,-0.00395436,0.0495923,0.339874,0.42845,-0.263212
0.625,0.450928,0.34845,-0.789795,-0.0874121,-0.0448823,-0.0224898,0.3404,0.423832,-0.258105
0.635,0.456116,0.357788,-0.804871,-0.164381,-0.0668735,-0.0573091,0.340417,0.419147,-0.251919
0.645,0.427612,0.370972,-0.823853,-0.210196,-0.100471,-0.0957937,0.33963,0.415648,-0.245674
0.655,0.427429,0.396729,-0.84845,-0.206531,-0.110856,-0.167265,0.338148,0.412694,-0.237942
0.665,0.450562,0.398132,-0.821289,-0.179042,-0.148729,-0.246067,0.335532,0.407436,-0.229965
0.675,0.450195,0.357239,-0.774841,-0.221192,-0.153006,-0.282718,0.332683,0.399673,-0.224306
0.685,0.451904,0.30957,-0.729248,-0.215083,-0.110856,-0.22041,0.32998,0.389602,-0.221066
0.695,0.42395,0.366333,-0.750122,-0.0868012,-0.00761956,-0.0847981,0.325189,0.382065,-0.216548
0.705,0.421082,0.390564,-0.792175,-0.0648101,0.00215429,-0.0114942,0.320444,0.376015,-0.210272
0.715,0.408691,0.431824,-0.791321,-0.113679,-0.000900037,-0.012716,0.313808,0.370694,-0.20335
0.72,0.422791,0.440613,-0.800293,-0.123453,-0.00578696,-0.0108834,0.307335,0.365181,-0.195724
0.73,0.479797,0.420471,-0.796692,-0.0965751,-0.0344976,0.000723084,0.301839,0.35687,-0.187151
0.74,0.487122,0.370789,-0.75824,-0.0984077,-0.0851995,0.0813573,0.297036,0.346512,-0.181028
0.755,0.40271,0.326599,-0.781982,0.132499,0.121884,0.392288,0.293475,0.339491,-0.177893
0.765,0.412231,0.375061,-0.822571,0.0084938,0.192744,0.576158,0.288751,0.333908,-0.171961
0.775,0.437134,0.493958,-0.865906,-0.148499,0.177473,0.654349,0.280455,0.330209,-0.161177
0.785,0.46283,0.524292,-0.876404,-0.242572,0.10478,0.544393,0.271565,0.326118,-0.149006
0.795,0.477905,0.482117,-0.84375,-0.301215,0.0375845,0.463759,0.263799,0.319878,-0.138976
0.805,0.499939,0.443176,-0.79248,-0.350084,-0.0363302,0.399007,0.256462,0.31092,-0.131307
0.815,0.511414,0.397766,-0.768311,-0.450877,-0.100471,0.435659,0.250466,0.300466,-0.125501
0.825,0.466553,0.431335,-0.797119,-0.538231,-0.168277,0.425275,0.2439,0.293218,-0.119496
0.835,0.440369,0.448914,-0.830994,-0.667123,-0.291061,0.333034,0.237761,0.288013,-0.112937
